"","ContractRef","InterestType","MortgageType","NewLoan","ProbationaryLoans","DefaultedLoans","LTVCategory","CreditRating","MortgageYears","CreditRatingMovement","LTV","LoanBalance","InterestIncome","PropertyValue","AnnualPYMT","AddressLatitude","AddressLongitude","InArrears","County","ArrearsCategory","prediction"
"2061","00000CONTR00118706","Variable","Owner Occupied","No","No","Yes","30 to 40%","2",29,0,0.317727039,-1.30667659563607,-0.700354459204185,-1.15269821307207,-1.05090206047613,53.3652759,-6.1819926,"No","Dublin","0",NA
"2064","00000CONTR00163525","Variable","Owner Occupied","No","No","Yes","70 to 80%","2",29,0,0.77,-0.855556401389137,-1.09779792932025,-1.2777332661383,-1.18462350066191,53.4053741,-6.2924045,"Yes","Dublin","1 to 2 years",NA
"2066","00000CONTR00034224","Tracker","Owner Occupied","No","No","Yes","90 to 100%","3",31,0,0.906110444,1.109146954428,-0.641196651792957,0.547083879458255,0.572326968251364,53.4406794,-6.1485812,"No","Dublin","0",0.541343812050622
"2073","00000CONTR00072158","Tracker","Owner Occupied","No","No","Yes","90 to 100%","2",32,0,0.941413448,0.235621780967937,-0.601882727232194,-0.403639709347448,-0.437318660565473,53.4885997,-10.0247402,"No","Galway","0",NA
"2079","00000CONTR00048841","Tracker","Owner Occupied","No","No","Yes","60 to 70%","3",33,0,0.61,0.912302072173077,-1.11824804075066,1.6225949952766,1.41208694568602,53.3561783,-6.2445119,"No","Dublin","0",0.55158640114205
"2081","00000CONTR00070892","Fixed","Owner Occupied","No","No","Yes","40 to 50%","2",30,0,0.411868384,-0.890514054861774,-0.314590993768831,-0.488863872446735,-0.404583348932503,51.8280063,-8.3519459,"No","Cork","0",NA
"2083","00000CONTR00073938","Tracker","Owner Occupied","No","No","Yes","70 to 80%","2",33,0,0.75,1.08833882795117,-0.306507945672392,1.10899076125649,0.929381813847152,53.1655707,-7.217622,"No","Offaly","0",0.972487898566384
"2085","00000CONTR00215025","Tracker","Owner Occupied","No","No","Yes","90 to 100%","3",34,0,0.92964578,-0.754845066431855,-0.50007673769172,-1.35014635368732,-1.4073438650088,53.2514412,-6.1230028,"No","Dublin","0",NA
"2086","00000CONTR00086197","Tracker","Owner Occupied","No","No","Yes","70 to 80%","2",33,0,0.79,1.06128826270499,-0.381377177819068,0.906527165908069,0.739098693115199,53.2484547,-6.1235795,"No","Dublin","0",0.962911450581214
"2090","00000CONTR00234577","Variable","Owner Occupied","No","No","Yes","0 to 10%","4",30,0,0.035303004,-1.61963082645765,-1.10685094307592,-0.255772143694548,-0.163607860096154,53.3874091,-6.2351254,"No","Dublin","0",NA
"2104","00000CONTR00236420","Variable","Owner Occupied","No","No","Yes","60 to 70%","4",29,3,0.66,1.13120356931974,1.90392277434683,1.62942869470974,1.92450369917222,53.6030588,-6.1677355,"No","Dublin","0",0.371338632380557
"2107","00000CONTR00167317","Variable","Owner Occupied","No","No","Yes","70 to 80%","4",32,0,0.74,1.17406831068831,1.25244931349006,1.26019907965812,1.17528828951065,53.2776056,-6.4451726,"No","Dublin","0",0.403587905821829
"2108","00000CONTR00027985","Variable","Owner Occupied","No","No","Yes","20 to 30%","3",35,0,0.233137349,-1.30251497034071,-0.897479792373107,-0.729651588967986,-0.881577002100625,53.2777708,-6.4455284,"No","Dublin","0",NA
"2109","00000CONTR00103853","Variable","Owner Occupied","No","No","Yes","70 to 80%","2",29,0,0.72,1.109146954428,-1.05009784232813,1.2762593441944,1.54679910446852,53.7222183,-6.3862552,"No","Louth","0",0.966545586529364
"2114","00000CONTR00194852","Tracker","Buy to Let","No","No","Yes","30 to 40%","3",29,0,0.35,-0.850146288339901,-1.11824804075066,-0.068310580911423,0.108819733070767,53.3357104,-9.1813046,"No","Galway","0",NA
"2117","00000CONTR00002716","Tracker","Owner Occupied","No","No","Yes","70 to 80%","3",30,0,0.72,0.885667670282737,-0.930074683402313,0.993618599344781,1.12804047795581,53.918847,-7.8755518,"No","Leitrim","0",0.579508350988444
"2126","00000CONTR00200246","Tracker","Owner Occupied","No","No","Yes","0 to 10%","3",28,-1,0.035303004,-1.57551759712038,-1.0736902386607,0.882083535276794,1.24578167635149,52.1600482,-7.1575338,"No","Waterford","0",NA
"2133","00000CONTR00007738","Fixed","Owner Occupied","No","No","Yes","70 to 80%","2",29,0,0.72,0.67425709866773,1.47337922295152,0.726241504905456,0.958570637031566,53.9602576,-6.3763138,"No","Louth","0",0.961486158850646
"2136","00000CONTR00208173","Variable","Owner Occupied","No","No","Yes","70 to 80%","4",35,0,0.749370052,-0.68909138494721,-0.652906967638816,-1.04802856982854,-1.16370154981423,51.927337,-8.3986276,"Yes","Cork","< 90 days",NA
"2137","00000CONTR00078949","Variable","Owner Occupied","No","No","Yes","90 to 100%","2",34,1,0.917878112,1.16616122180081,2.35847297715378,0.567480477796369,0.341908385499933,51.9272907,-8.3984486,"No","Cork","0",0.970518448122736
"2138","00000CONTR00163235","Variable","Buy to Let","No","No","Yes","60 to 70%","4",33,0,0.64,0.679251049022169,-0.483405451133244,1.10835916259339,0.928788212631673,52.2960369,-6.7724409,"Yes","Wexford","< 6 months",0.417905550832867
"2141","00000CONTR00062027","Tracker","Owner Occupied","No","No","Yes","10 to 20%","3",31,0,0.193167689,-1.21845013706067,-1.06005009519456,-0.0138425994468989,0.0111349215342129,53.3246976,-8.2358213,"No","Galway","0",NA
"2142","00000CONTR00186163","Fixed","Buy to Let","No","No","Yes","20 to 30%","2",31,0,0.282424034,-0.932130308972256,-0.188697521215532,0.195076332367913,0.220152765453395,52.4996234,-6.7686588,"No","Wexford","0",NA
"2147","00000CONTR00074879","Fixed","Owner Occupied","No","No","Yes","60 to 70%","3",30,0,0.64,-0.855556401389137,-0.0957424692299206,-1.07539587645305,-1.01095336773449,53.5295016,-7.3472363,"No","Westmeath","0",NA
"2153","00000CONTR00147620","Variable","Buy to Let","No","No","Yes","10 to 20%","4",31,3,0.117676681,-1.54305691892411,-1.00173090387368,-1.07588699120767,-1.05141229265112,53.3785047,-6.2052965,"No","Dublin","0",NA
"2154","00000CONTR00172198","Variable","Owner Occupied","No","No","Yes","90 to 100%","2",33,0,0.906110444,1.51573775652717,1.61250868667848,0.95569145041163,0.785305189075346,53.3790386,-6.205011,"No","Dublin","0",0.963786188159572
"2155","00000CONTR00229483","Fixed","Buy to Let","No","No","Yes","30 to 40%","3",32,-2,0.364797711,-1.19348038462743,-0.444728066484491,-1.01480429431975,-1.02966466378402,53.3786322,-6.2052851,"No","Dublin","0",NA
"2157","00000CONTR00085986","Variable","Owner Occupied","No","No","Yes","90 to 100%","2",35,0,0.906110444,1.05879128752777,-0.114333479755436,0.496478437238727,0.204938042749647,53.1541787,-7.1780081,"No","Laois","0",0.966590381795013
"2159","00000CONTR00108497","Tracker","Owner Occupied","No","No","Yes","60 to 70%","2",33,-2,0.62,0.218975279786474,0.370972722164247,0.541447736248615,0.395982918842431,53.1571936,-6.0783633,"Yes","Wicklow","< 90 days",0.956633867976431
"2168","00000CONTR00222719","Tracker","Owner Occupied","No","No","Yes","10 to 20%","3",34,1,0.133221343,-1.53639831826974,-0.981038301022842,-1.17015615891006,-1.24315746112291,53.3541888,-6.4066203,"No","Dublin","0",NA
"2172","00000CONTR00218375","Fixed","Owner Occupied","No","No","Yes","60 to 70%","3",30,0,0.67,0.258094557562911,1.39861102894216,0.384517931723126,0.498338466134996,53.3552473,-6.4064037,"No","Dublin","0",0.567478643972246
"2173","00000CONTR00218548","Tracker","Owner Occupied","Yes","No","Yes","70 to 80%","3",30,0,0.72,0.0633304887819752,-1.11824804075066,-0.0464151340044303,0.0528301397361607,53.3543876,-6.4064976,"No","Dublin","0",NA
"2174","00000CONTR00218629","Tracker","Owner Occupied","No","No","Yes","60 to 70%","3",29,-2,0.69,0.238534917848388,0.668247019871035,0.281650426211279,0.483093097352259,53.3550153,-6.4059155,"No","Dublin","0",0.552349868310799
"2176","00000CONTR00219680","Tracker","Owner Occupied","No","No","Yes","60 to 70%","3",32,0,0.61,1.57067121207861,0.310147785968777,2.60540513008829,2.47907363233701,53.3541251,-6.4071042,"Yes","Dublin","< 90 days",0.489437051570088
"2177","00000CONTR00220496","Fixed","Owner Occupied","No","No","Yes","60 to 70%","4",29,0,0.66,-0.0086656313067625,1.09636565693371,0.0567461063751384,0.242564311020515,53.3541096,-6.4075053,"No","Dublin","0",NA
"2186","00000CONTR00201224","Tracker","Owner Occupied","No","No","Yes","30 to 40%","4",31,1,0.353030043,-1.07362557281569,-1.05762518076563,-0.66368267051575,-0.639012814574014,53.3551354,-6.4066435,"No","Dublin","0",NA
"2188","00000CONTR00161359","Tracker","Buy to Let","Yes","No","Yes","> 100%","4",32,2,1.015812737,-0.11187394078022,-0.232618783168797,-0.852122038929772,-0.871991614198209,53.2885428,-6.284901,"Yes","Dublin","< 6 months",NA
"2190","00000CONTR00152089","Tracker","Owner Occupied","No","No","Yes","70 to 80%","2",31,0,0.74,0.238534917848388,-0.460065650079771,0.108981086448556,0.134016758029815,53.4568533,-7.1018266,"No","Westmeath","0",0.977638899775288
"2191","00000CONTR00238610","Tracker","Owner Occupied","No","No","Yes","90 to 100%","3",30,0,0.941413448,0.476579891353735,0.676693804876632,-0.170567148176477,-0.0755210139514929,53.3488929,-6.4425854,"No","Dublin","0",NA
"2192","00000CONTR00184866","Tracker","Owner Occupied","No","No","Yes","60 to 70%","4",28,3,0.66,-0.310799635352304,-0.815164052330886,-0.360109518415024,-0.130154615487763,53.649515,-6.6852376,"No","Meath","0",NA
"2195","00000CONTR00189825","Tracker","Owner Occupied","No","No","Yes","70 to 80%","4",28,-1,0.74,0.0437708490674527,-1.07596359591576,-0.130685292711832,0.123971036252836,51.9120303,-8.4726228,"No","Cork","0",NA
"2196","00000CONTR00120011","Tracker","Owner Occupied","No","No","Yes","10 to 20%","3",34,0,0.164747353,-1.4240344322706,-0.878908989603448,-0.760293057061019,-0.86928182470789,51.912045,-8.4727093,"No","Cork","0",NA
"2199","00000CONTR00210139","Variable","Buy to Let","No","No","Yes","30 to 40%","4",28,0,0.376565379,-0.873867553184529,-0.278015201541697,-0.2812665511506,-0.0428228597733356,53.3411712,-7.0576157,"No","Offaly","0",NA
"2205","00000CONTR00184446","Tracker","Owner Occupied","No","No","Yes","90 to 100%","4",28,0,0.92964578,0.0812254783783518,0.134371803286462,-0.531200070697488,-0.31966597879567,53.361682,-6.2476525,"No","Dublin","0",NA
"2207","00000CONTR00050246","Variable","Owner Occupied","No","No","Yes","90 to 100%","2",32,0,0.917878112,0.401254472681313,0.665478575807326,-0.191365218327785,-0.23158038722618,53.3329231,-6.2912522,"Yes","Dublin","< 90 days",NA
"2208","00000CONTR00029098","Tracker","Owner Occupied","No","No","Yes","60 to 70%","3",31,0,0.66,-0.40610085726035,-0.898712457166889,-0.491597036798385,-0.466845708441504,54.269699,-8.4687346,"No","Sligo","0",NA
"2214","00000CONTR00230386","Tracker","Buy to Let","No","No","Yes","90 to 100%","3",28,0,0.906110444,0.586030640753372,-0.397401820555508,0.0213728070171986,0.292400780219196,53.1144023,-9.1491181,"No","Clare","0",0.528053409212861
"2215","00000CONTR00227096","Variable","Buy to Let","No","No","Yes","30 to 40%","4",34,0,0.330384369,-1.31957763454749,-0.943745138341746,-1.23120862092128,-1.29884929588269,53.1730808,-6.5302663,"Yes","Wicklow","< 90 days",NA
"2222","00000CONTR00202569","Variable","Buy to Let","No","No","Yes","60 to 70%","3",34,0,0.65,0.49946883130455,-0.691463106651183,0.804462665722447,0.558082679512067,53.3359363,-6.2738796,"No","Dublin","0",0.606387106748959
"2225","00000CONTR00180203","Tracker","Buy to Let","No","No","Yes","70 to 80%","4",29,0,0.7,1.03007607216344,-0.323482346642816,1.27483072659419,1.54527123820537,53.3301418,-6.2690073,"No","Dublin","0",0.393050166151233
"2230","00000CONTR00117546","Variable","Owner Occupied","No","No","Yes","10 to 20%","3",29,0,0.129444349,-1.38824445373889,-1.05059292900839,-0.095730692965608,0.079494701668149,52.9786703,-6.0448567,"No","Wicklow","0",NA
"2231","00000CONTR00202398","Tracker","Owner Occupied","No","No","Yes","70 to 80%","3",33,1,0.74,0.469505129177917,0.0920267355691659,0.393200830965684,0.256654741610552,52.2611401,-7.1173392,"No","Waterford","0",0.57714822932906
"2233","00000CONTR00080022","Tracker","Owner Occupied","No","No","Yes","10 to 20%","3",32,-1,0.152979685,-1.50227298997186,-1.04226738957499,-1.10957676746075,-1.12151896462986,53.3965031,-6.3043007,"No","Dublin","0",NA
"2235","00000CONTR00021169","Variable","Owner Occupied","Yes","No","Yes","90 to 100%","3",34,0,0.945589111,-0.0723384994826819,0.657698642122835,-0.708465068678938,-0.82200452083515,53.3369069,-6.2878789,"No","Dublin","0",NA
"2244","00000CONTR00066633","Tracker","Buy to Let","No","Yes","Yes","70 to 80%","4",31,1,0.79,1.13120356931974,-0.706133838604374,0.987116056483223,1.01256747725942,52.4937084,-9.1486824,"No","Limerick","0",0.348912281598817
"2245","00000CONTR00089038","Fixed","Owner Occupied","Yes","No","Yes","70 to 80%","3",33,-2,0.72,0.721699628687507,1.76018597354835,0.786243451639016,0.626051404177837,55.0215474,-8.3153852,"No","Donegal","0",0.583158736924154
"2246","00000CONTR00228272","Tracker","Owner Occupied","No","No","Yes","70 to 80%","4",35,3,0.79,1.3159797373918,0.711046758724779,1.20010097899492,0.828441635510184,53.7221041,-6.2539596,"No","Meath","0",0.344033402990961
"2247","00000CONTR00222528","Tracker","Owner Occupied","No","No","Yes","10 to 20%","4",29,0,0.164747353,-1.38491515333734,-1.01187512913681,-0.544069808045425,-0.399991257023883,52.4756407,-8.1517393,"No","Tipperary","0",NA
"2248","00000CONTR00223009","Variable","Owner Occupied","No","No","Yes","20 to 30%","4",34,3,0.263773698,-1.29835334488008,-0.662364133696592,-0.894638402361308,-0.991831161444558,53.3283485,-8.2213993,"No","Galway","0",NA
"2249","00000CONTR00047177","Tracker","Buy to Let","No","Yes","Yes","30 to 40%","4",28,3,0.35,-0.82808967361342,-0.717025745762661,-0.0109252610803922,0.256625274496177,53.3709569,-6.2641571,"Yes","Dublin","< 90 days",NA
"2250","00000CONTR00131688","Variable","Buy to Let","No","No","Yes","60 to 70%","2",30,-3,0.65,0.339662416657294,0.365799571266972,0.580584958947906,0.701036982711968,53.3731151,-6.2664135,"No","Dublin","0",0.967917962643833
"2256","00000CONTR00015811","Variable","Owner Occupied","No","No","Yes","90 to 100%","2",30,0,0.906110444,0.624317593470735,1.24968086974734,0.0598496714047547,0.162689093432455,52.0897484,-7.6322734,"No","Waterford","0",0.969054488439897
"2268","00000CONTR00045196","Variable","Owner Occupied","No","No","Yes","90 to 100%","2",32,-1,0.953181116,-0.711980324732764,-0.807081004330742,-1.33200391226019,-1.33709727802762,53.3331667,-6.2745439,"No","Dublin","0",NA
"2272","00000CONTR00063920","Tracker","Owner Occupied","No","No","Yes","90 to 100%","2",33,0,0.904040672,-0.394864468632341,-0.612087575249321,-0.961389744578861,-1.01644189467539,52.436608,-8.4095074,"No","Limerick","0",NA
"2284","00000CONTR00165248","Variable","Owner Occupied","No","No","Yes","70 to 80%","2",35,-3,0.74,1.2023673626968,0.501261351925389,1.29502240020869,0.912554698811561,52.1423853,-9.71275,"No","Kerry","0",0.970303246271355
"2298","00000CONTR00060246","Tracker","Owner Occupied","No","No","Yes","60 to 70%","2",31,0,0.69,-0.128104279927929,-0.0892356156904325,-0.202209660015537,-0.177321322118256,55.066117,-8.3031292,"No","Donegal","0",NA
"2311","00000CONTR00114422","Tracker","Owner Occupied","No","No","Yes","20 to 30%","2",30,0,0.200050358,-1.49186892640293,-0.938198146625286,-1.3361667419054,-1.28054417181198,53.9890682,-7.3831873,"No","Cavan","0",NA
"2314","00000CONTR00135022","Tracker","Owner Occupied","No","No","Yes","70 to 80%","2",29,0,0.727163149,-0.841406875054373,-0.411264247731153,-1.20133310604769,-1.10291569786403,53.945458,-8.9523314,"No","Mayo","0",NA
"2315","00000CONTR00021058","Tracker","Owner Occupied","No","Yes","Yes","70 to 80%","5",28,3,0.72,1.01883968303965,0.464736078927404,1.16204511366668,1.5558858874194,53.7276785,-6.3293275,"No","Louth","0",0.951334321530892
"2316","00000CONTR00206676","Tracker","Buy to Let","No","No","Yes","90 to 100%","3",31,0,0.945589111,-0.49099801559946,-0.88383964887487,-1.11163533919767,-1.0871775657454,51.8495637,-8.3341137,"No","Cork","0",NA
"2317","00000CONTR00148123","Variable","Buy to Let","No","No","Yes","70 to 80%","2",35,0,0.7,0.259759207681057,-0.833078107464777,0.27275311250913,0.006687509960058,51.8895457,-8.419557,"No","Cork","0",0.976686243376399
"2325","00000CONTR00089798","Tracker","Buy to Let","No","No","Yes","60 to 70%","3",32,0,0.63,0.749166355636919,0.96111605613897,1.26310102316274,1.17810087808773,53.5027921,-6.3986216,"Yes","Meath","< 90 days",0.482612183275922
"2331","00000CONTR00199906","Tracker","Buy to Let","No","No","Yes","70 to 80%","4",30,3,0.74,0.336333116421001,0.709086619759599,0.229326384679779,0.337897942737973,53.2972094,-6.1703244,"No","Dublin","0",0.4097569859393
"2332","00000CONTR00106131","Variable","Owner Occupied","No","No","Yes","70 to 80%","3",29,0,0.73,1.1886340000484,2.31567324054692,1.3267800890907,1.60082960679647,53.3547564,-6.257633,"No","Dublin","0",0.549273868887499
"2337","00000CONTR00196312","Tracker","Owner Occupied","No","No","Yes","60 to 70%","3",32,0,0.65,1.17406831068831,1.53135488476602,1.74952975639164,1.6495518144153,53.5776143,-6.1081833,"No","Dublin","0",0.516310116875369
"2339","00000CONTR00106931","Tracker","Buy to Let","No","No","Yes","70 to 80%","2",34,0,0.77,-0.163894258459638,-0.596851029791358,-0.459770987506205,-0.595146680989234,51.9247247,-8.4005218,"No","Cork","0",NA
"2341","00000CONTR00111710","Fixed","Owner Occupied","No","No","Yes","90 to 100%","2",32,0,0.941413448,1.53862669647799,2.88919580590838,0.856723308413632,0.784236081000094,51.9237529,-8.4001352,"No","Cork","0",0.968142528816668
"2342","00000CONTR00049294","Tracker","Owner Occupied","No","No","Yes","0 to 10%","2",32,0,0.082373677,-1.54139226877292,-1.02327222678909,-0.544069808045425,-0.573424727507078,51.9238287,-8.3999071,"No","Cork","0",NA
"2347","00000CONTR00189266","Fixed","Buy to Let","No","No","Yes","20 to 30%","5",30,4,0.24712103,-0.832667461603583,-0.257009380593571,0.914286997960176,1.04602567902663,53.3955813,-6.4383052,"No","Dublin","0",NA
"2348","00000CONTR00034223","Tracker","Buy to Let","No","Yes","Yes","90 to 100%","5",31,3,0.906110444,0.632640844061466,-0.43927200899532,0.0682142070103213,0.0932305775531417,53.3956112,-6.4388175,"No","Dublin","0",0.955811324965125
"2350","00000CONTR00019201","Tracker","Owner Occupied","No","Yes","Yes","60 to 70%","5",28,4,0.64,0.101617443151948,-0.157092803611041,0.28649040073766,0.586062796996442,53.3957447,-6.4385859,"No","Dublin","0",0.955239061013984
"2356","00000CONTR00132480","Fixed","Owner Occupied","No","No","Yes","60 to 70%","2",32,0,0.62,0.849045366030911,1.78801186635794,1.46684277579064,1.37556914778641,53.7468855,-7.7975468,"No","Longford","0",0.953565933895053
"2358","00000CONTR00031591","Tracker","Owner Occupied","No","No","Yes","60 to 70%","2",34,0,0.69,-0.596703300911181,-0.556819734680338,-0.820627887961614,-0.924319038198871,52.6331054,-8.6370791,"Yes","Limerick","< 90 days",NA
"2359","00000CONTR00049181","Variable","Owner Occupied","No","No","Yes","30 to 40%","3",29,0,0.353030043,-1.08527812397323,-0.999265574254019,-0.693739234683657,-0.560058460295721,52.6661843,-8.5577232,"No","Limerick","0",NA
